business_id_orig,casual,classy,divey,hipster,intimate,romantic,touristy,trendy,upscale
yNKN64qlPsa5tKJlphvycQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
bFrdL0CL4P1djjSOeWzRRg,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
isI5a82NY-zqAAHc5B1HLg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BJlmHwKSQQBrX_ZkxIUVkg,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OPiTHPa04nzJGaKYa19cRw,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
anko2jCus0X_LKNLFaAGeQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
VdP4RZcOxWYQqvlQxSEIsg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
lWEi6sE4uNNcDVRXMu0uig,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZBq1bVO7OrxACkOM1TRZ1A,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sEtRYSYY0590-9YxI7NwfA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13Iwpf9JdYB2IFE2D4-Tsw,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
onUimji0tNwY6gYNHdMXmw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LNJIUbU6bKOYBreQGGd0Rg,null,FALSE,null,null,null,null,null,TRUE,FALSE
EZkBcjQLp4Cb2EDALCotxQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
_1HZiW_PwGlbtyjtjCThmA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nkBL-uZYUZkPZgwAj0vfsw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
wq_Zl68Uzj99CzDPFNbl9w,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tr7_Vs5OhBi_YQr7e7oIHQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ST2sYNvjYBoCVJ94TIhr9w,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nKCtXSkLW2RGWBgo7rJ5jg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AegZ3vtAAho_6ODRzTEXrw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
v_l_wqq3YHWtwCjUgLpoAQ,TRUE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE
M6nShZ5UnARnkZ6vt5K7jQ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KjthcEy7lJEBaIqhRburpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
zoRSyerduhetk-ekZ0xDMA,TRUE,null,FALSE,null,null,FALSE,FALSE,TRUE,FALSE
S16Z0nt3hwl92vcczZ0GYg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Q9vWH2v4qYzkLudamljjaA,TRUE,null,null,null,null,null,FALSE,null,null
qHUy0Xr9MsytU3FAnh8Rwg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OUunjckQvQlF306Cd9-Guw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LPCxs567x07S72cTh0nsXA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
iA6_Fy4aybiLZRcKX-RLhw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EWUAtpjoA-F3ZS-UBFk1UQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NI7cIS3YfQJewnqJ19Sa5g,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LOJuQ4iD7TmwkJoMomV6qQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
mEJ__fTJu3LRp_Wfz8TA2g,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
L5GOM_7288_rtTq5wkpXlQ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
t-soDjOlN6XkySHBdhRkKA,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FqX2L1a2gJHYy8LRdW5V9Q,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
umYfmGNbUfL3l9-SanMPDA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PeB-GNYEbW5uyGkbzHsI6w,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2rv6y1-Mw4WwOWqpRbmvRQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
VCswCGk0EEQzVglpQC793w,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
XEKTlz27sjNpsAzoxof6Ig,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MaqQcBpG-iSzFlzGHKB2vg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
xHRsdh_9UlVetHMtRXL4sQ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nhB-F-p3m6ukwpaYrXYhhQ,TRUE,FALSE,null,null,FALSE,FALSE,FALSE,null,FALSE
x8TVjthUlundAIge6IPQaw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cy-AjohXE_S_BrdhIIRsrw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
z3vubepYEzLjKg5z386IcA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
vjREQ_GgAYooGCkNXxSqVg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Vlz20mD_QeTxmroSLZ9C0w,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Wike-aZey2o3KVRSXEBYgw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K5mPwdrC0DmvumC0LlGLZw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MbIxuPMf_jb7C-4E02Ll8Q,TRUE,FALSE,null,null,FALSE,FALSE,FALSE,null,FALSE
mb-aRDBUP45eTN4YsN7lMA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
PAYhhnyM8aujqNEiNUWIHg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZZS3rFflKL8d0zQWEm63bw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
U_F9MVdAr4gsiz2GKaZwIg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
POj6t4KnEUAQiyl1pjnotA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SjyFcejkG7X05Eqwq1Vpvw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gv8c3WIHfeXBXc3WXlQd9g,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZSHaccKuVOhvYI2NwkWm0Q,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tHprMBBFa_KC9EIC07VwhA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
RsyXzXmWPk_jQh8O0HJewQ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
zrCMsPgOciEc5wNbCpLI3Q,TRUE,FALSE,FALSE,null,FALSE,FALSE,FALSE,null,FALSE
tiMA1My5IB_Vw89rt_odlQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
KDPc_vODNA4Rg0XUrONbTg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
I5Gq2ESOTWB9IUDN8sMlvg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JlxG12JdeO_u7dZBoDGQJA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9F8-_by7AXe1d3uitgT6gA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1qWw8GmJC5mWpyczRO4nfw,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
TLtykd3vG5_BG-8MP66RHg,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
70ZtRA-1nYFV4BnGNwjJ0A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
vAMnwLXwzhYdV0rYBG6nFA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ysp63FIlHuiODd60gqfwBg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FNmJCkh_pJ3TRJ3m_AgPdQ,TRUE,FALSE,FALSE,null,null,null,FALSE,null,FALSE
prFTiCuJhTU7YSPfTDufgw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
uu9sg4ZkhPoL0Jd346qS-A,TRUE,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE
Ke-l64jD_2V272tloF2HHg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
QtFM-miP8xQAXbTzD1hvlA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OrJRepjfwrSfL8bwSP2JkA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
rfqemVOWFpNVQknGAurn2A,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8pAIGo633tSMPTa2_N9eEg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cA1xkPmaQeu13LigM20muA,null,FALSE,FALSE,FALSE,null,FALSE,null,FALSE,FALSE
xQ1ZtOzzZXxKYvE3DNX_zg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
o9DfCXqPQvzEPdBSaCBd1g,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
EhWRH0dUk-jvTHYGexi__A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZcqnDWMc3Sj_6bbq6WZNXw,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4bekibL2v6kXtSfb1qlHFQ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tUd1SWThbyvAUCzAy6_wrg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FW8a3CNpjn3FLT7VhXgR8w,TRUE,FALSE,null,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
rZTdpdCPWVdMsxhLTmix0A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LB6ckBG2WiIf4fOvCyz1Ew,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AaDi49jykIM33Wrgq_CrFw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
fFkvDeIEm5I655LOzfFXGA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
uhjtuSbP9XkJQq8nz--VpQ,TRUE,FALSE,FALSE,null,FALSE,FALSE,FALSE,null,FALSE
Bsdq6ks4Er9Hzj-_cMY0lA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AzLLIqc5qsl-isihQTmG_g,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
hAehD3lIjK9dR50WdoSTyw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
GycQV6a_20FahqsnMGe0eQ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
yNqkhLRApTaUIFwHofRvrQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9QJ5_oSo5dl5Xi8fZ_vddg,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
QabOJgtJeA5oDi6N1hK4FA,TRUE,FALSE,null,null,FALSE,null,FALSE,null,FALSE
QDIxyz4V29q58--T4z2SYg,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6-bQB8kt3uADHQFOiISRjg,null,null,FALSE,null,null,null,null,null,FALSE
VigEzotnCl-ojdMRjk6BgA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
VLIdR_Es7QSELz1n6yToVg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
JCNc2l0Mc9jQVxKqqm34Jw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
HpSqmWQF1v-nWA2biomiAw,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
zmVwnvmG-VjayNtNGIWZHQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
r1UaW4mUrTv0W0KmSzDxsQ,TRUE,null,null,null,null,null,null,null,null
pZfxQ99Nmu9Rth6Yf7olSQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
b1Tz14AsF7z5r9wJSbMiAQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9FsvImDCa6ytZ7anvGg1lQ,TRUE,FALSE,FALSE,FALSE,null,null,null,null,null
MIl1aCniJz3Y1XAxpH0Sug,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
OLl7NYvQY9jmQRNzncUOyw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LsiOJQvPRIbjk5xboYM42g,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
msyvbdv2INsOO6rkljQBgw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
2WKJw6sb1Wcaj_ZHp3cBpQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
yiodOHU2SDYUMOse4txkfg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
iteyJQvjTOvZc5xIy8D7vw,TRUE,FALSE,null,null,FALSE,null,null,null,FALSE
6uxfQhHR0hoW5qvYtBbQYw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
kl7cfjZLAG0XSvpAxn1Wxw,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
n40Rw-bhsZ1JcRmK8VO5GQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
d5HXd8xMaJAefpsUMm_uYg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
d1Ijz8Um5VUsTwIIAMdHwg,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
lVVBeTBFrFMpmCpiQNommA,TRUE,null,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE
mLDmY89SOoXbchAcoDMieQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
J0-s0VlejZ5Q2VELCuqGDA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
0owqXPXdPGwWL_P6MXg-Iw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jorfdkLRhf0zuIFdFXoJ9g,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ikA3-pW0jJ69ouc-5tpNqg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
92hQ-jLZ78ReKIL3xwy8eA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
UbB4mfZrwvkF5BX-wuJr7A,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BoE4DmZDSPQSAV14yTBKjg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MvPYlGV0LNr_mAYfyHxhwQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
Ahvs8G0pcIxEtPSjJjqd0g,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
_lACADVtU0DSY6meyD_JFA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ikOHjpPt7CjA3xcdtBsxUg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dG2uLxKis_uZeBQKW3RXPA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,null,FALSE
fTwvEZw8tvF73QxcX-5TdA,TRUE,null,FALSE,FALSE,null,FALSE,FALSE,null,FALSE
UiLqjSp3okrbLES6iDWnlw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
lRpUhFu19ewmYNhM4ScHrg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7RJ-m95GRfpLsNMM3Vkfiw,TRUE,FALSE,null,FALSE,null,FALSE,FALSE,FALSE,FALSE
epM3-uIluMW-gvOgBgxwXA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
_RlQPaDl-JynPnxfVauOMw,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rmkvvv94ecLYONJYhdVZQQ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5tiXfOmThRjUohoQFbfbew,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
G9dhca2szCof59SaODfhMA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9kwkBVZij0Vz2GzxARwG0Q,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
jKnH5om0emtFBS6zTKaM3w,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5UTGLJiuUJdWWXXxIKJX3A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
TjIQCDRCEeQ08rlvzjKNCA,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NpF6tnFh09Xp66DPh3BrGQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gC23DJCv_Frbu3eQ5yl77Q,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LS8KDzUUUPAIc74_VrJeFg,null,null,null,FALSE,null,null,FALSE,null,null
uBIsk0VOzWETNaM6ndxF7w,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ZUAb3zLBBJP689gjJ-P6LA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6piqq5ov9AIPYjGtkFT8bg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
SAB3r6hDLokL4YR13MZ-2g,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
toPPjFXtNZPJ-C14R5DpPw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
I0lEJY1SCe4x0TXMoyIyNQ,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
vEpZ3i2QpU3KRbG7GCEIgQ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
G9MfEyn5qUcY2acJbgFV5w,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2giaToAKyyshk2F0bO3IBw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
QlcjGs-Kq65cIj8XZmKicg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
C-bMgUclsjhL0j4AEp0fcg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NutUWY-T_a_s58uBi35pEg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Pg2OtK4wkCAUr-fmpGaZqw,null,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,null,FALSE
3jlYmJ74e529avJX1H4m9w,TRUE,FALSE,null,null,null,null,null,null,FALSE
j_fhXdgayrGKD1xTr2bJJQ,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
k0qAgky-thX72SKOu87pbA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
qpX_XmCHE4gn3rAovJxkPg,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
fOTXxZ3xv5mlg6KwjBGSXg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
bYJTk5lI2N2nF5b5p4jymw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
mk0OowBLEb_9kACLb-OWOw,TRUE,FALSE,FALSE,FALSE,null,FALSE,FALSE,FALSE,FALSE
9YMMWKRN3Cmfvb21uSZgQA,null,TRUE,FALSE,null,TRUE,null,FALSE,null,TRUE
WL9UPhnnq-4efFkVy1geyA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
NQJV85VijBQpKHWqmqQOkQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
mfVplR2yhNMfTVRkCLh90w,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42KtDobfA8FZ5RSn4SJWLQ,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
g4O_pkOs9x6rKSHJcdiKMg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Qk8rZh6y5rYV5y6PAHRPyA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
72TUEUgm-MWshBmgH7U_oQ,TRUE,null,FALSE,null,null,null,null,null,FALSE
BbC6tuWzbCh4UcxJVHqYDA,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
b5qAFjcxEyOQeJJyEcac0A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8ekD3LlQafZf77pGuPUv-g,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ADhjwA9rkrKF1nJEMVYwjQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
Byrxgip4mawZU3XVWB9ykA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
tQgSi1KzBnQh7SfKNjlsDA,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
t-cZeoigFKDaNQhT36ombw,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9q5982V-2EI5BnaRFI-EGA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
cF8hA8KMKMOtOVe9P45nTw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
23crY4N2lJFf_p8cYGJHXQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
g0TrINrrOILjHVXigHfaFQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
_0Tca_e67Z6s34MkrF7SQg,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
nXOIhR-10zKBy_lSvI7M7Q,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MTasC9zcszkXPkmEliJ5lg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
T4Fa0SGsv670tMDwxoHYhg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6j08BaB2uLcFRgkJFf-g1A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
rFFrU3-Kd0AgH4Hweu7AqA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2QPK_YHgpLe4fZXMnAUHDA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
oCQ4_vajbX72LXMkde7LRQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
FoIAlk5CBt_EDLWAL28hIg,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
uVuiE0Piwq_MPq9Qxm88Tw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
LVQbS9ZzUDtQABB1rK3qAA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Grdnrp06Foa7htLMmBBU9g,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gkjZQWE_O2-Fpe_cKji9Xw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Y2E0cyrvb56JVJatEznXJg,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gW0JPz641jd-zRuyI6k5jg,TRUE,TRUE,FALSE,null,null,null,null,TRUE,null
PQ4udfBKguUjo437DsYvWg,FALSE,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CO4iYT2CLz2dMSbzPr0pow,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
qojkMf7X9QjjTBMpsFIkiw,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
